Lastname,Firstname,Birthdate,Age,Sex,Date,Time,RecTime,Duration,Meaningful,Distant,TV,Noise,Silence,AWC,CTC,CVC,EXCLUDE,DNL,LogbookNaps,AWCNaps,Sleep,Over/Under,Other Lang,ChAd,ChAdChs,ChPpl,ChChs,ChAdPet,Ads,Chs,AdChs,ChAlone,ADS,CDS,Child-Centered,Reading,Meal,Routine,Play/Games,Misc.,Food,Media,Other Child,Books,Comments,Comments (ML)
188,HABLA2,9/23/15,18m; 14d,M,4/6/17,13:00,0,9,0:00:07,0:00:01,0:00:00,0:00:00,0:00:01,25,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Experimenter explaining LENA to parent,DLP is not on child
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,9:40,9,115,0:00:24,0:00:40,0:00:00,0:00:01,0:00:50,22,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,LENA not on child. Parent putting LENA in shirt and then shirt on child. Waking child up. Shirt wasn't put on child until later half,DLP is put on child in the middle of recording
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,9:45,124,300,0:00:18,0:00:43,0:00:00,0:00:07,0:03:52,21,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Child is left alone while mom goes to the bathroom,"Child is alone, coughing, and other child is heard on recording"
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,9:50,424,300,0:00:16,0:00:26,0:00:01,0:00:00,0:04:17,0,0,6,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,Child is awake but on his own. Another small child's vocalizations are heard in the background,"Child is alone, shuffling."
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,9:55,724,300,0:00:05,0:00:46,0:00:00,0:00:10,0:03:59,0,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,Child is vocalizing for a bit but then heavy breathing,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,10:00,1024,300,0:01:16,0:01:09,0:00:00,0:00:55,0:01:40,176,19,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mom brushing teeth with child,"Brushing teeth with mom, AWC is normal."
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,10:05,1324,300,0:02:51,0:01:29,0:00:00,0:00:25,0:00:15,175,15,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,10:10,1624,300,0:03:27,0:00:26,0:00:00,0:00:07,0:01:00,191,13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,10:15,1924,300,0:02:34,0:00:26,0:00:00,0:00:05,0:01:55,252,16,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mom is asking child if he want to go eat banana or strawberry. Child cries occasionally,Child is fussy and mom is interacting with breakfast
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,10:20,2224,300,0:00:53,0:01:07,0:00:02,0:00:27,0:02:31,23,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWC low (~120) mom sounds far away-- making breakfast,AWC is low. Child is crying and the mom sounds far away
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,10:25,2524,300,0:00:42,0:00:46,0:00:04,0:00:08,0:03:20,55,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Child playing with toy that talks to him. Ate banana peel.,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,10:30,2824,300,0:00:22,0:00:38,0:00:01,0:00:02,0:03:57,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Child playing on his own AWC low (~15),
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,10:35,3124,300,0:00:53,0:01:58,0:00:01,0:00:37,0:01:31,35,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,10:40,3424,300,0:00:53,0:02:23,0:00:00,0:00:12,0:01:32,57,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,10:45,3724,300,0:00:42,0:00:51,0:00:01,0:01:44,0:01:42,11,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mother is cooking, stops interacting with child after 1st half. Child screams occasionally",
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,10:50,4024,300,0:02:01,0:01:03,0:00:00,0:00:24,0:01:32,26,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,10:55,4324,300,0:01:19,0:01:20,0:00:00,0:00:17,0:02:04,84,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,11:00,4624,300,0:00:32,0:01:55,0:00:01,0:00:49,0:01:43,26,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,11:05,4924,300,0:00:44,0:01:46,0:00:00,0:00:48,0:01:42,28,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,11:10,5224,300,0:01:16,0:01:56,0:00:00,0:01:18,0:00:30,53,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,11:15,5524,300,0:01:10,0:02:47,0:00:00,0:00:17,0:00:46,27,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWC low (~100) adults are barely heard in the background because child is very fussy and crying. There is another small child crying. Older brother is playing with ball,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,11:20,5824,300,0:00:45,0:01:53,0:00:00,0:00:03,0:02:19,46,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adults are having conversation but it's too far to understand. Child is chewing,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,11:25,6124,300,0:00:33,0:02:06,0:00:00,0:00:09,0:02:12,103,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,11:30,6424,300,0:01:26,0:01:51,0:00:00,0:00:04,0:01:39,227,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,11:35,6724,300,0:01:23,0:02:06,0:00:00,0:00:05,0:01:26,276,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,11:40,7024,300,0:02:37,0:01:38,0:00:00,0:00:04,0:00:41,404,19,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult male asking child why he doesn't want to talk. Child is being super vocal. There's also a conversation going on between adults in the background,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,11:45,7324,300,0:02:21,0:01:48,0:00:02,0:00:04,0:00:45,299,18,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adults speaking in English,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,11:50,7624,300,0:02:25,0:00:50,0:00:00,0:00:09,0:01:36,378,12,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adults speaking English between themselves while randomly pointing out things to child about himself in spanish (ex. Mira tus zapatitos),
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,11:55,7924,300,0:01:05,0:02:12,0:00:01,0:00:17,0:01:25,54,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Child is interacting with mainly other children (~10-15 yrs old) a bouncing ball is heard throughout. Adult conversations going on in background,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,12:00,8224,300,0:01:32,0:01:20,0:00:00,0:00:28,0:01:40,38,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,12:05,8524,300,0:00:46,0:01:57,0:00:01,0:00:19,0:01:57,13,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"conversations in the background and the bouncing of a ball, but no interaction to the child",
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,12:10,8824,300,0:00:55,0:02:41,0:00:00,0:00:08,0:01:16,49,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,12:15,9124,300,0:00:39,0:03:36,0:00:08,0:00:13,0:00:24,62,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,12:20,9424,300,0:00:41,0:03:54,0:00:00,0:00:04,0:00:21,44,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,12:25,9724,300,0:00:56,0:03:38,0:00:03,0:00:07,0:00:16,83,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,12:30,10024,300,0:01:04,0:03:44,0:00:00,0:00:09,0:00:03,71,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,12:35,10324,300,0:01:14,0:03:32,0:00:02,0:00:05,0:00:07,106,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,12:40,10624,300,0:01:52,0:02:30,0:00:07,0:00:04,0:00:27,375,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,12:45,10924,300,0:00:45,0:02:33,0:00:02,0:00:01,0:01:39,114,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,12:50,11224,300,0:01:26,0:01:55,0:00:17,0:00:07,0:01:15,180,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,12:55,11524,300,0:01:06,0:01:30,0:00:00,0:00:07,0:02:17,86,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,13:00,11824,300,0:02:15,0:00:51,0:00:01,0:00:19,0:01:34,297,13,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,13:05,12124,300,0:02:57,0:00:46,0:00:00,0:00:02,0:01:15,401,13,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adults talking to each other while mom is counting in English with child. Telling other children to get ready. Mom starts getting child ready to go to store,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,13:10,12424,300,0:02:21,0:01:05,0:00:00,0:00:12,0:01:22,226,10,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,13:15,12724,190,0:01:48,0:00:37,0:00:00,0:00:06,0:00:39,277,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getting ready to leave (packing bag). Another child is crying in background. Mom removes LENA at the very end of recording (going out to a busy place),"Getting ready to go to a restaurant, mom plans to remove dlp"
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,18:20,12914,119,0:00:18,0:00:46,0:00:35,0:00:01,0:00:19,28,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LENA on child within first 10 seconds. AWC low (~100). Radio on in background (Spanish). Adults talking about who takes care of children,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,18:25,13033,300,0:00:44,0:01:33,0:00:52,0:00:05,0:01:46,53,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,18:30,13333,300,0:00:03,0:00:07,0:04:02,0:00:00,0:00:48,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Child playing by himself. Radio on. Adults in background, but too far to understand conversations",
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,18:35,13633,300,0:00:23,0:00:40,0:03:27,0:00:02,0:00:28,5,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Child playing by himself. Radio playing and talk in the background,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,18:40,13933,300,0:00:25,0:01:21,0:02:48,0:00:02,0:00:24,13,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Child playing by himself. Radio playing and talk in the background,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,18:45,14233,300,0:00:18,0:01:00,0:03:12,0:00:01,0:00:29,52,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,18:50,14533,300,0:00:17,0:01:50,0:02:10,0:00:03,0:00:40,21,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,18:55,14833,300,0:01:08,0:02:02,0:00:19,0:00:17,0:01:14,107,6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,19:00,15133,300,0:00:28,0:03:13,0:00:00,0:00:11,0:01:08,33,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,19:05,15433,300,0:00:54,0:03:07,0:00:03,0:00:08,0:00:48,101,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,19:10,15733,300,0:01:06,0:02:18,0:00:12,0:00:14,0:01:10,103,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,19:15,16033,300,0:00:58,0:02:04,0:00:00,0:00:03,0:01:55,190,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,19:20,16333,300,0:01:17,0:02:50,0:00:02,0:00:18,0:00:33,29,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,19:25,16633,300,0:00:28,0:02:15,0:00:01,0:00:33,0:01:43,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Child is awake, not much going on though. Adults are in very far background",
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,19:30,16933,300,0:00:46,0:01:12,0:00:09,0:00:18,0:02:35,11,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Child is awake playing with toy, parents talk in the background",
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,19:35,17233,300,0:01:04,0:02:08,0:00:01,0:00:50,0:00:57,73,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,19:40,17533,300,0:01:02,0:03:03,0:00:13,0:00:32,0:00:10,31,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,19:45,17833,300,0:02:06,0:02:41,0:00:03,0:00:02,0:00:08,21,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Child cries, mother only interacts in the last minute",
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,19:50,18133,300,0:00:41,0:03:45,0:00:05,0:00:10,0:00:19,40,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,19:55,18433,300,0:01:42,0:01:59,0:00:15,0:00:12,0:00:52,144,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,20:00,18733,300,0:00:43,0:00:50,0:02:29,0:00:05,0:00:53,64,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mom tell child she wanted him to watch this episode of Sesame street. Background conversation between other child and mom about bags,
188,HABLA2,9/23/15,18m; 18d,M,4/10/17,20:05,19033,300,0:00:22,0:00:14,0:03:48,0:00:01,0:00:35,14,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
