"Lastname","Firstname","Birthdate","Age","Sex","Date","Time","RecTime","Duration","Meaningful","Distant","TV","Noise","Silence","AWC","CTC","CVC","EXCLUDE","DNL","LogbookNaps","AWCNaps","Sleep","Over/Under","Other Lang","ChAd","ChAdChs","ChPpl","ChChs","ChAdPet","Ads","Chs","AdChs","ChAlone","ADS","CDS","Child-Centered","Reading","Meal","Routine","Play/Games","Misc.","Food","Media","Other Child","Books","Comments"
465,"HABLA2",2018-03-28,"18m; 2d","F",2019-09-30,1899-12-31 08:00:00,0,157,1899-12-31 00:00:29,1899-12-31 00:00:52,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31 00:01:13,82,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,"HABLA2",2018-03-28,"18m; 2d","F",2019-09-30,1899-12-31 08:05:00,157,300,1899-12-31 00:00:46,1899-12-31 00:01:05,1899-12-31 00:00:02,1899-12-31 00:00:01,1899-12-31 00:03:06,82,6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,"HABLA2",2018-03-28,"18m; 2d","F",2019-09-30,1899-12-31 08:10:00,457,300,1899-12-31 00:01:48,1899-12-31 00:00:44,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:02:26,221,5,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,"HABLA2",2018-03-28,"18m; 2d","F",2019-09-30,1899-12-31 08:15:00,757,300,1899-12-31 00:02:15,1899-12-31 00:00:42,1899-12-31 00:00:02,1899-12-31 00:00:08,1899-12-31 00:01:53,312,15,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,"HABLA2",2018-03-28,"18m; 2d","F",2019-09-30,1899-12-31 08:20:00,1057,300,1899-12-31 00:01:28,1899-12-31 00:00:50,1899-12-31 00:00:00,1899-12-31 00:00:04,1899-12-31 00:02:38,164,13,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,"HABLA2",2018-03-28,"18m; 2d","F",2019-09-30,1899-12-31 08:25:00,1357,300,1899-12-31 00:01:18,1899-12-31 00:00:49,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:02:53,42,8,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,"HABLA2",2018-03-28,"18m; 2d","F",2019-09-30,1899-12-31 08:30:00,1657,300,1899-12-31 00:00:40,1899-12-31 00:00:58,1899-12-31 00:00:00,1899-12-31 00:00:08,1899-12-31 00:03:14,22,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,"HABLA2",2018-03-28,"18m; 2d","F",2019-09-30,1899-12-31 08:35:00,1957,300,1899-12-31 00:00:18,1899-12-31 00:00:30,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:04:10,3,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,"HABLA2",2018-03-28,"18m; 2d","F",2019-09-30,1899-12-31 08:40:00,2257,300,1899-12-31 00:00:35,1899-12-31 00:01:41,1899-12-31 00:00:00,1899-12-31 00:00:09,1899-12-31 00:02:35,46,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,"HABLA2",2018-03-28,"18m; 2d","F",2019-09-30,1899-12-31 08:45:00,2557,300,1899-12-31 00:01:50,1899-12-31 00:00:50,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31 00:02:17,250,17,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
