"Lastname","Firstname","Birthdate","Age","Sex","Date","Time","RecTime","Duration","Meaningful","Distant","TV","Noise","Silence","AWC","CTC","CVC","EXCLUDE","DNL","LogbookNaps","AWCNaps","Sleep","Over/Under","Other Lang","ChAd","ChAdChs","ChPpl","ChChs","ChAdPet","Ads","Chs","AdChs","ChAlone","ADS","CDS","Child-Centered","Reading","Meal","Routine","Play/Games","Misc.","Food","Media","Other Child","Books","Comments"
513,"HABLA2",2018-06-07,"19m; 17d","M",2020-01-24,1899-12-31 13:25:00,0,153,1899-12-31 00:01:11,1899-12-31 00:00:30,1899-12-31 00:00:05,1899-12-31 00:00:08,1899-12-31 00:00:39,217,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"HABLA2",2018-06-07,"19m; 17d","M",2020-01-24,1899-12-31 13:30:00,153,300,1899-12-31 00:01:39,1899-12-31 00:00:18,1899-12-31 00:00:02,1899-12-31 00:00:07,1899-12-31 00:02:54,206,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"HABLA2",2018-06-07,"19m; 17d","M",2020-01-24,1899-12-31 13:35:00,453,300,1899-12-31 00:00:58,1899-12-31 00:00:11,1899-12-31 00:00:00,1899-12-31 00:00:09,1899-12-31 00:03:42,245,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"HABLA2",2018-06-07,"19m; 17d","M",2020-01-24,1899-12-31 13:40:00,753,300,1899-12-31 00:01:00,1899-12-31 00:00:14,1899-12-31 00:00:01,1899-12-31 00:00:03,1899-12-31 00:03:42,201,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"HABLA2",2018-06-07,"19m; 17d","M",2020-01-24,1899-12-31 13:45:00,1053,300,1899-12-31 00:01:49,1899-12-31 00:00:35,1899-12-31 00:00:21,1899-12-31 00:00:04,1899-12-31 00:02:11,128,8,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"HABLA2",2018-06-07,"19m; 17d","M",2020-01-24,1899-12-31 13:50:00,1353,300,1899-12-31 00:01:22,1899-12-31 00:01:24,1899-12-31 00:00:16,1899-12-31 00:00:08,1899-12-31 00:01:50,92,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"HABLA2",2018-06-07,"19m; 17d","M",2020-01-24,1899-12-31 13:55:00,1653,300,1899-12-31 00:00:58,1899-12-31 00:00:18,1899-12-31 00:02:34,1899-12-31 00:00:05,1899-12-31 00:01:05,14,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"HABLA2",2018-06-07,"19m; 17d","M",2020-01-24,1899-12-31 14:00:00,1953,300,1899-12-31 00:02:18,1899-12-31 00:01:30,1899-12-31 00:00:16,1899-12-31 00:00:16,1899-12-31 00:00:40,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"HABLA2",2018-06-07,"19m; 17d","M",2020-01-24,1899-12-31 14:05:00,2253,300,1899-12-31 00:02:32,1899-12-31 00:01:34,1899-12-31 00:00:00,1899-12-31 00:00:40,1899-12-31 00:00:14,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"HABLA2",2018-06-07,"19m; 17d","M",2020-01-24,1899-12-31 14:10:00,2553,300,1899-12-31 00:02:12,1899-12-31 00:02:08,1899-12-31 00:00:09,1899-12-31 00:00:20,1899-12-31 00:00:11,8,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
