"Lastname","Firstname","Birthdate","Age","Sex","Date","Time","RecTime","Duration","Meaningful","Distant","TV","Noise","Silence","AWC","CTC","CVC","EXCLUDE","DNL","LogbookNaps","AWCNaps","Sleep","Over/Under","Other Lang","ChAd","ChAdChs","ChPpl","ChChs","ChAdPet","Ads","Chs","AdChs","ChAlone","ADS","CDS","Child-Centered","Reading","Meal","Routine","Play/Games","Misc.","Food","Media","Other Child","Books","Comments"
501,"HABLA2",2018-08-02,"18m; 3d","M",2020-02-05,1899-12-31 07:00:00,0,172,1899-12-31 00:01:24,1899-12-31 00:00:22,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:01:06,299,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,"HABLA2",2018-08-02,"18m; 3d","M",2020-02-05,1899-12-31 07:05:00,172,300,1899-12-31 00:01:59,1899-12-31 00:01:21,1899-12-31 00:00:02,1899-12-31 00:00:09,1899-12-31 00:01:29,285,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,"HABLA2",2018-08-02,"18m; 3d","M",2020-02-05,1899-12-31 07:10:00,472,300,1899-12-31 00:02:25,1899-12-31 00:02:19,1899-12-31 00:00:02,1899-12-31 00:00:04,1899-12-31 00:00:10,317,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,"HABLA2",2018-08-02,"18m; 3d","M",2020-02-05,1899-12-31 07:15:00,772,300,1899-12-31 00:01:57,1899-12-31 00:02:43,1899-12-31 00:00:01,1899-12-31 00:00:06,1899-12-31 00:00:13,347,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,"HABLA2",2018-08-02,"18m; 3d","M",2020-02-05,1899-12-31 07:20:00,1072,300,1899-12-31 00:01:23,1899-12-31 00:02:16,1899-12-31 00:00:02,1899-12-31 00:00:07,1899-12-31 00:01:12,197,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,"HABLA2",2018-08-02,"18m; 3d","M",2020-02-05,1899-12-31 07:25:00,1372,300,1899-12-31 00:02:48,1899-12-31 00:01:11,1899-12-31 00:00:06,1899-12-31 00:00:03,1899-12-31 00:00:52,519,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,"HABLA2",2018-08-02,"18m; 3d","M",2020-02-05,1899-12-31 07:30:00,1672,300,1899-12-31 00:02:38,1899-12-31 00:01:24,1899-12-31 00:00:01,1899-12-31 00:00:17,1899-12-31 00:00:40,382,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,"HABLA2",2018-08-02,"18m; 3d","M",2020-02-05,1899-12-31 07:35:00,1972,300,1899-12-31 00:02:13,1899-12-31 00:01:40,1899-12-31 00:00:01,1899-12-31 00:00:09,1899-12-31 00:00:57,248,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,"HABLA2",2018-08-02,"18m; 3d","M",2020-02-05,1899-12-31 07:40:00,2272,300,1899-12-31 00:01:53,1899-12-31 00:02:30,1899-12-31 00:00:01,1899-12-31 00:00:08,1899-12-31 00:00:28,113,7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,"HABLA2",2018-08-02,"18m; 3d","M",2020-02-05,1899-12-31 07:45:00,2572,300,1899-12-31 00:02:23,1899-12-31 00:02:08,1899-12-31 00:00:01,1899-12-31 00:00:05,1899-12-31 00:00:23,335,6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
